,Unnamed: 0,clueGiverID,wordpair,Level,clueFinal,variable,Clue1,correctedClue,Word1,Word2,union_2,intersection_2,union_4,intersection_4,union_8,intersection_8,union_16,intersection_16,union_32,intersection_32,union_64,intersection_64,union_128,intersection_128,union_256,intersection_256,union_512,intersection_512
3746,791,473706,new-old,Easy,generations,clueOption1,opposite,opposite,new,old,1e-06,1e-06,1.000001,1e-06,3.000001,1e-06,4.000001,1e-06,8.000001000000001,1e-06,11.000001000000001,1e-06,29.000001,1e-06,59.000001,2.000001,104.000001,5.000001
3747,819,473736,new-old,Easy,generation,clueOption1,age,age,new,old,75.000001,1e-06,102.000001,1e-06,110.000001,1.000001,116.000001,1.000001,126.000001,1.000001,146.000001,1.000001,188.000001,5.000001,280.000001,20.000001,433.000001,49.000001
3748,849,473749,new-old,Easy,time,clueOption1,time,time,new,old,6.000001,1e-06,29.000001,1e-06,62.000001,1e-06,116.000001,1.000001,199.000001,4.000001,360.000001,37.000001,560.000001,117.000001,782.000001,288.000001,956.000001,611.000001
3749,871,474297,new-old,Easy,aging,clueOption1,age,age,new,old,75.000001,1e-06,102.000001,1e-06,110.000001,1.000001,116.000001,1.000001,126.000001,1.000001,146.000001,1.000001,188.000001,5.000001,280.000001,20.000001,433.000001,49.000001
3750,899,474298,new-old,Easy,opposites,clueOption1,opposite,opposite,new,old,1e-06,1e-06,1.000001,1e-06,3.000001,1e-06,4.000001,1e-06,8.000001000000001,1e-06,11.000001000000001,1e-06,29.000001,1e-06,59.000001,2.000001,104.000001,5.000001
3751,929,475267,new-old,Easy,age,clueOption1,aging,aging,new,old,7.000001,1e-06,13.000001000000001,1e-06,15.000001000000001,1e-06,15.000001000000001,1e-06,16.000001,1e-06,18.000001,1e-06,21.000001,1e-06,30.000001,1e-06,45.000001,2.000001
3752,952,475561,new-old,Easy,age,clueOption1,age,age,new,old,75.000001,1e-06,102.000001,1e-06,110.000001,1.000001,116.000001,1.000001,126.000001,1.000001,146.000001,1.000001,188.000001,5.000001,280.000001,20.000001,433.000001,49.000001
3753,977,475635,new-old,Easy,thrifting,clueOption1,opposites,opposites,new,old,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06
3754,1006,475843,new-old,Easy,age,clueOption1,elderly,elderly,new,old,37.000001,1e-06,56.000001,1.000001,60.000001,1.000001,66.000001,1.000001,70.000001,1.000001,83.000001,1.000001,101.000001,2.000001,137.000001,6.000001,187.000001,13.000001000000001
3755,1053,485894,new-old,Easy,young,clueOption1,young,young,new,old,144.000001,4.000001,183.000001,6.000001,202.000001,6.000001,213.000001,6.000001,245.000001,8.000001000000001,288.000001,14.000001000000001,379.000001,35.000001,534.000001,101.000001,716.000001,229.000001
3756,1084,486041,new-old,Easy,time,clueOption1,time,time,new,old,6.000001,1e-06,29.000001,1e-06,62.000001,1e-06,116.000001,1.000001,199.000001,4.000001,360.000001,37.000001,560.000001,117.000001,782.000001,288.000001,956.000001,611.000001
3757,1114,486051,new-old,Easy,age,clueOption1,age,age,new,old,75.000001,1e-06,102.000001,1e-06,110.000001,1.000001,116.000001,1.000001,126.000001,1.000001,146.000001,1.000001,188.000001,5.000001,280.000001,20.000001,433.000001,49.000001
3758,1144,486052,new-old,Easy,age,clueOption1,age,age,new,old,75.000001,1e-06,102.000001,1e-06,110.000001,1.000001,116.000001,1.000001,126.000001,1.000001,146.000001,1.000001,188.000001,5.000001,280.000001,20.000001,433.000001,49.000001
3759,1174,486112,new-old,Easy,age,clueOption1,opposites,opposites,new,old,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06
3760,1204,486514,new-old,Easy,age,clueOption1,condition,condition,new,old,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,2.000001,1e-06,2.000001,1e-06,4.000001,1e-06,16.000001,1e-06,27.000001,1.000001,61.000001,1.000001
3761,1250,487409,new-old,Easy,time,clueOption1,time,time,new,old,6.000001,1e-06,29.000001,1e-06,62.000001,1e-06,116.000001,1.000001,199.000001,4.000001,360.000001,37.000001,560.000001,117.000001,782.000001,288.000001,956.000001,611.000001
3762,1279,487468,new-old,Easy,opposites,clueOption1,opposites,opposites,new,old,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06
3763,1309,488171,new-old,Easy,conditions,clueOption1,condition,condition,new,old,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,2.000001,1e-06,2.000001,1e-06,4.000001,1e-06,16.000001,1e-06,27.000001,1.000001,61.000001,1.000001
3764,1336,490556,new-old,Easy,time,clueOption1,time,time,new,old,6.000001,1e-06,29.000001,1e-06,62.000001,1e-06,116.000001,1.000001,199.000001,4.000001,360.000001,37.000001,560.000001,117.000001,782.000001,288.000001,956.000001,611.000001
3765,1366,490576,new-old,Easy,age,clueOption1,antonyms,antonyms,new,old,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06
3766,1391,490603,new-old,Easy,time,clueOption1,time,time,new,old,6.000001,1e-06,29.000001,1e-06,62.000001,1e-06,116.000001,1.000001,199.000001,4.000001,360.000001,37.000001,560.000001,117.000001,782.000001,288.000001,956.000001,611.000001
3767,1419,490624,new-old,Easy,opposite,clueOption1,opposite,opposite,new,old,1e-06,1e-06,1.000001,1e-06,3.000001,1e-06,4.000001,1e-06,8.000001000000001,1e-06,11.000001000000001,1e-06,29.000001,1e-06,59.000001,2.000001,104.000001,5.000001
3768,1449,491095,new-old,Easy,generations,clueOption1,time,time,new,old,6.000001,1e-06,29.000001,1e-06,62.000001,1e-06,116.000001,1.000001,199.000001,4.000001,360.000001,37.000001,560.000001,117.000001,782.000001,288.000001,956.000001,611.000001
3769,1484,455383,new-old,Easy,phone,clueOption2,year,year,new,old,20.000001,1e-06,22.000001,1e-06,25.000001,1e-06,26.000001,1e-06,30.000001,1e-06,49.000001,1e-06,63.000001,1e-06,96.000001,1.000001,165.000001,10.000001000000001
3770,1514,455606,new-old,Easy,conditions,clueOption2,conditions,conditions,new,old,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1.000001,1e-06,5.000001,1e-06,6.000001,1e-06,11.000001000000001,1e-06
3771,1544,455664,new-old,Easy,testaments,clueOption2,opposite,opposite,new,old,1e-06,1e-06,1.000001,1e-06,3.000001,1e-06,4.000001,1e-06,8.000001000000001,1e-06,11.000001000000001,1e-06,29.000001,1e-06,59.000001,2.000001,104.000001,5.000001
3772,1574,457037,new-old,Easy,vintage,clueOption2,Benjamin Button,Benjamin Button,new,old,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06
3773,1604,457425,new-old,Easy,condition,clueOption2,used,used,new,old,9.000001000000001,1e-06,12.000001000000001,1e-06,13.000001000000001,1e-06,16.000001,1e-06,19.000001,1e-06,22.000001,1e-06,28.000001,1e-06,38.000001,1e-06,57.000001,1e-06
3774,1634,457520,new-old,Easy,age,clueOption2,opposite,opposite,new,old,1e-06,1e-06,1.000001,1e-06,3.000001,1e-06,4.000001,1e-06,8.000001000000001,1e-06,11.000001000000001,1e-06,29.000001,1e-06,59.000001,2.000001,104.000001,5.000001
3775,1664,457564,new-old,Easy,opposites,clueOption2,polar,polar,new,old,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1.000001,1e-06,1.000001,1e-06,5.000001,1e-06,8.000001000000001,1e-06,19.000001,1e-06,34.000001,1e-06
3776,1694,458120,new-old,Easy,edition,clueOption2,edition,edition,new,old,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06
3777,1724,458387,new-old,Easy,time,clueOption2,place,place,new,old,1e-06,1e-06,4.000001,1e-06,11.000001000000001,1e-06,28.000001,1.000001,54.000001,1.000001,96.000001,1.000001,193.000001,8.000001000000001,342.000001,39.000001,554.000001,121.000001
3778,1754,463818,new-old,Easy,time,clueOption2,young,young,new,old,144.000001,4.000001,183.000001,6.000001,202.000001,6.000001,213.000001,6.000001,245.000001,8.000001000000001,288.000001,14.000001000000001,379.000001,35.000001,534.000001,101.000001,716.000001,229.000001
3779,1778,463852,new-old,Easy,or,clueOption2,stage,stage,new,old,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,4.000001,1e-06,16.000001,1e-06,26.000001,1e-06,49.000001,1e-06,86.000001,3.000001,161.000001,7.000001
3780,1806,463890,new-old,Easy,time,clueOption2,condition,condition,new,old,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,2.000001,1e-06,2.000001,1e-06,4.000001,1e-06,16.000001,1e-06,27.000001,1.000001,61.000001,1.000001
3781,1836,463946,new-old,Easy,replace,clueOption2,age,age,new,old,75.000001,1e-06,102.000001,1e-06,110.000001,1.000001,116.000001,1.000001,126.000001,1.000001,146.000001,1.000001,188.000001,5.000001,280.000001,20.000001,433.000001,49.000001
3782,1863,463960,new-old,Easy,age,clueOption2,era,era,new,old,1e-06,1e-06,3.000001,1e-06,6.000001,1e-06,7.000001,1e-06,8.000001000000001,1e-06,10.000001000000001,1e-06,22.000001,1e-06,47.000001,1e-06,75.000001,1.000001
3783,1889,464103,new-old,Easy,time,clueOption2,time,time,new,old,6.000001,1e-06,29.000001,1e-06,62.000001,1e-06,116.000001,1.000001,199.000001,4.000001,360.000001,37.000001,560.000001,117.000001,782.000001,288.000001,956.000001,611.000001
3784,1914,464255,new-old,Easy,ancient,clueOption2,ancient,ancient,new,old,46.000001,1e-06,58.000001,2.000001,67.000001,2.000001,71.000001,2.000001,75.000001,2.000001,87.000001,2.000001,104.000001,3.000001,151.000001,4.000001,245.000001,14.000001000000001
3785,1936,464313,new-old,Easy,generations,clueOption2,intergenerational,intergenerational,new,old,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06
3786,1964,464439,new-old,Easy,testaments,clueOption2,testaments,testaments,new,old,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06
3787,1994,465668,new-old,Easy,opposites,clueOption2,fad,fad,new,old,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1.000001,1e-06,2.000001,1e-06,8.000001000000001,1e-06,13.000001000000001,1e-06,20.000001,1e-06,34.000001,1e-06
3788,2024,466145,new-old,Easy,time,clueOption2,recent,recent,new,old,13.000001000000001,1e-06,16.000001,1e-06,16.000001,1e-06,17.000001,1e-06,17.000001,1e-06,18.000001,1e-06,18.000001,1e-06,22.000001,1e-06,31.000001,1e-06
3789,2054,466195,new-old,Easy,elderly,clueOption2,novel,novel,new,old,8.000001000000001,1e-06,9.000001000000001,1e-06,13.000001000000001,1e-06,15.000001000000001,1e-06,24.000001,1.000001,39.000001,1.000001,56.000001,2.000001,116.000001,5.000001,213.000001,12.000001000000001
3790,2101,472844,new-old,Easy,age,clueOption2,age,age,new,old,75.000001,1e-06,102.000001,1e-06,110.000001,1.000001,116.000001,1.000001,126.000001,1.000001,146.000001,1.000001,188.000001,5.000001,280.000001,20.000001,433.000001,49.000001
3791,2124,472848,new-old,Easy,age,clueOption2,past,past,new,old,1.000001,1e-06,10.000001000000001,1e-06,16.000001,1e-06,18.000001,1e-06,33.000001,1e-06,56.000001,1.000001,89.000001,3.000001,160.000001,7.000001,299.000001,29.000001
3792,2152,473115,new-old,Easy,elderly,clueOption2,elderly,elderly,new,old,37.000001,1e-06,56.000001,1.000001,60.000001,1.000001,66.000001,1.000001,70.000001,1.000001,83.000001,1.000001,101.000001,2.000001,137.000001,6.000001,187.000001,13.000001000000001
3793,2216,473468,new-old,Easy,geology,clueOption2,forest,forest,new,old,1e-06,1e-06,4.000001,1e-06,6.000001,1e-06,16.000001,1e-06,32.000001,1e-06,60.000001,2.000001,117.000001,4.000001,219.000001,16.000001,416.000001,55.000001
3794,2247,473706,new-old,Easy,generations,clueOption2,ancient,ancient,new,old,46.000001,1e-06,58.000001,2.000001,67.000001,2.000001,71.000001,2.000001,75.000001,2.000001,87.000001,2.000001,104.000001,3.000001,151.000001,4.000001,245.000001,14.000001000000001
3795,2275,473736,new-old,Easy,generation,clueOption2,condition,condition,new,old,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,2.000001,1e-06,2.000001,1e-06,4.000001,1e-06,16.000001,1e-06,27.000001,1.000001,61.000001,1.000001
3796,2305,473749,new-old,Easy,time,clueOption2,measure,measure,new,old,1e-06,1e-06,2.000001,1e-06,4.000001,1e-06,12.000001000000001,1e-06,23.000001,1e-06,46.000001,1e-06,67.000001,3.000001,134.000001,8.000001000000001,260.000001,26.000001
3797,2327,474297,new-old,Easy,aging,clueOption2,elderly,elderly,new,old,37.000001,1e-06,56.000001,1.000001,60.000001,1.000001,66.000001,1.000001,70.000001,1.000001,83.000001,1.000001,101.000001,2.000001,137.000001,6.000001,187.000001,13.000001000000001
3798,2355,474298,new-old,Easy,opposites,clueOption2,clothing,clothing,new,old,1e-06,1e-06,4.000001,1e-06,7.000001,1e-06,11.000001000000001,1e-06,22.000001,1e-06,38.000001,1e-06,76.000001,2.000001,145.000001,4.000001,287.000001,21.000001
3799,2385,475267,new-old,Easy,age,clueOption2,aged,aged,new,old,50.000001,1e-06,74.000001,1e-06,78.000001,1e-06,79.000001,1e-06,84.000001,1e-06,93.000001,1e-06,103.000001,1.000001,132.000001,2.000001,178.000001,7.000001
3800,2408,475561,new-old,Easy,age,clueOption2,condition,condition,new,old,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,2.000001,1e-06,2.000001,1e-06,4.000001,1e-06,16.000001,1e-06,27.000001,1.000001,61.000001,1.000001
3801,2433,475635,new-old,Easy,thrifting,clueOption2,thrifting,thrifting,new,old,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06
3802,2462,475843,new-old,Easy,age,clueOption2,babies,babies,new,old,1e-06,1e-06,1.000001,1e-06,4.000001,1e-06,6.000001,1e-06,12.000001000000001,1e-06,29.000001,1e-06,44.000001,1e-06,99.000001,1.000001,167.000001,10.000001000000001
3803,2509,485894,new-old,Easy,young,clueOption2,condition,condition,new,old,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,2.000001,1e-06,2.000001,1e-06,4.000001,1e-06,16.000001,1e-06,27.000001,1.000001,61.000001,1.000001
3804,2540,486041,new-old,Easy,time,clueOption2,age,age,new,old,75.000001,1e-06,102.000001,1e-06,110.000001,1.000001,116.000001,1.000001,126.000001,1.000001,146.000001,1.000001,188.000001,5.000001,280.000001,20.000001,433.000001,49.000001
3805,2570,486051,new-old,Easy,age,clueOption2,time,time,new,old,6.000001,1e-06,29.000001,1e-06,62.000001,1e-06,116.000001,1.000001,199.000001,4.000001,360.000001,37.000001,560.000001,117.000001,782.000001,288.000001,956.000001,611.000001
3806,2600,486052,new-old,Easy,age,clueOption2,time,time,new,old,6.000001,1e-06,29.000001,1e-06,62.000001,1e-06,116.000001,1.000001,199.000001,4.000001,360.000001,37.000001,560.000001,117.000001,782.000001,288.000001,956.000001,611.000001
3807,2630,486112,new-old,Easy,age,clueOption2,antonyms,antonyms,new,old,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06
3808,2660,486514,new-old,Easy,age,clueOption2,age,age,new,old,75.000001,1e-06,102.000001,1e-06,110.000001,1.000001,116.000001,1.000001,126.000001,1.000001,146.000001,1.000001,188.000001,5.000001,280.000001,20.000001,433.000001,49.000001
3809,2706,487409,new-old,Easy,time,clueOption2,age,age,new,old,75.000001,1e-06,102.000001,1e-06,110.000001,1.000001,116.000001,1.000001,126.000001,1.000001,146.000001,1.000001,188.000001,5.000001,280.000001,20.000001,433.000001,49.000001
3810,2735,487468,new-old,Easy,opposites,clueOption2,thrift,thrift,new,old,1e-06,1e-06,1.000001,1e-06,1.000001,1e-06,2.000001,1e-06,4.000001,1e-06,6.000001,1e-06,9.000001000000001,1e-06,24.000001,1e-06,40.000001,1e-06
3811,2765,488171,new-old,Easy,conditions,clueOption2,age,age,new,old,75.000001,1e-06,102.000001,1e-06,110.000001,1.000001,116.000001,1.000001,126.000001,1.000001,146.000001,1.000001,188.000001,5.000001,280.000001,20.000001,433.000001,49.000001
3812,2792,490556,new-old,Easy,time,clueOption2,relevance,relevance,new,old,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06
3813,2822,490576,new-old,Easy,age,clueOption2,age,age,new,old,75.000001,1e-06,102.000001,1e-06,110.000001,1.000001,116.000001,1.000001,126.000001,1.000001,146.000001,1.000001,188.000001,5.000001,280.000001,20.000001,433.000001,49.000001
3814,2847,490603,new-old,Easy,time,clueOption2,condition,condition,new,old,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,2.000001,1e-06,2.000001,1e-06,4.000001,1e-06,16.000001,1e-06,27.000001,1.000001,61.000001,1.000001
3815,2875,490624,new-old,Easy,opposite,clueOption2,age,age,new,old,75.000001,1e-06,102.000001,1e-06,110.000001,1.000001,116.000001,1.000001,126.000001,1.000001,146.000001,1.000001,188.000001,5.000001,280.000001,20.000001,433.000001,49.000001
3816,2905,491095,new-old,Easy,generations,clueOption2,generations,generations,new,old,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06
3817,2940,455383,new-old,Easy,phone,clueOption3,songs,songs,new,old,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,2.000001,1e-06,3.000001,1e-06,4.000001,1e-06,14.000001000000001,1e-06,30.000001,1e-06,65.000001,2.000001
3818,2970,455606,new-old,Easy,conditions,clueOption3,items,items,new,old,1e-06,1e-06,1.000001,1e-06,1.000001,1e-06,3.000001,1e-06,8.000001000000001,1e-06,13.000001000000001,1e-06,24.000001,1e-06,45.000001,1e-06,88.000001,1.000001
3819,3000,455664,new-old,Easy,testaments,clueOption3,baby,baby,new,old,28.000001,1e-06,58.000001,1e-06,80.000001,1.000001,113.000001,1.000001,166.000001,5.000001,271.000001,16.000001,410.000001,55.000001,617.000001,146.000001,844.000001,374.000001
3820,3030,457037,new-old,Easy,vintage,clueOption3,vintage,vintage,new,old,1e-06,1e-06,2.000001,1e-06,2.000001,1e-06,3.000001,1e-06,5.000001,1e-06,6.000001,1e-06,8.000001000000001,1e-06,18.000001,1e-06,34.000001,1.000001
3821,3060,457425,new-old,Easy,condition,clueOption3,good,good,new,old,9.000001000000001,1e-06,16.000001,1e-06,34.000001,1e-06,76.000001,1.000001,168.000001,8.000001000000001,299.000001,31.000001,522.000001,108.000001,769.000001,279.000001,943.000001,622.000001
3822,3090,457520,new-old,Easy,age,clueOption3,short,short,new,old,1e-06,1e-06,1.000001,1e-06,6.000001,1e-06,19.000001,1e-06,54.000001,1e-06,95.000001,1.000001,164.000001,10.000001000000001,318.000001,32.000001,521.000001,88.000001
3823,3120,457564,new-old,Easy,opposites,clueOption3,different,different,new,old,12.000001000000001,1e-06,20.000001,1e-06,23.000001,1e-06,29.000001,1.000001,41.000001,2.000001,64.000001,2.000001,119.000001,5.000001,203.000001,11.000001000000001,334.000001,37.000001
3824,3150,458120,new-old,Easy,edition,clueOption3,version,version,new,old,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,4.000001,1e-06,8.000001000000001,1e-06
3825,3180,458387,new-old,Easy,time,clueOption3,age,age,new,old,75.000001,1e-06,102.000001,1e-06,110.000001,1.000001,116.000001,1.000001,126.000001,1.000001,146.000001,1.000001,188.000001,5.000001,280.000001,20.000001,433.000001,49.000001
3826,3210,463818,new-old,Easy,time,clueOption3,forever,forever,new,old,1e-06,1e-06,1e-06,1e-06,5.000001,1e-06,10.000001000000001,1.000001,21.000001,1.000001,49.000001,1.000001,99.000001,1.000001,181.000001,10.000001000000001,337.000001,36.000001
3827,3234,463852,new-old,Easy,or,clueOption3,or,or,new,old,1e-06,1e-06,1e-06,1e-06,1.000001,1e-06,1.000001,1e-06,4.000001,1e-06,11.000001000000001,1e-06,19.000001,1e-06,37.000001,1e-06,74.000001,1.000001
3828,3262,463890,new-old,Easy,time,clueOption3,value,value,new,old,1e-06,1e-06,1.000001,1e-06,3.000001,1e-06,6.000001,1e-06,13.000001000000001,1e-06,22.000001,1e-06,43.000001,1e-06,86.000001,2.000001,151.000001,5.000001
3829,3292,463946,new-old,Easy,replace,clueOption3,rust,rust,new,old,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1.000001,1e-06,2.000001,1e-06,2.000001,1e-06,5.000001,1e-06,13.000001000000001,1e-06,31.000001,1e-06
3830,3319,463960,new-old,Easy,age,clueOption3,date,date,new,old,1e-06,1e-06,4.000001,1e-06,10.000001000000001,1e-06,16.000001,1e-06,21.000001,1e-06,42.000001,1e-06,64.000001,1e-06,135.000001,4.000001,247.000001,16.000001
3831,3345,464103,new-old,Easy,time,clueOption3,measure,measure,new,old,1e-06,1e-06,2.000001,1e-06,4.000001,1e-06,12.000001000000001,1e-06,23.000001,1e-06,46.000001,1e-06,67.000001,3.000001,134.000001,8.000001000000001,260.000001,26.000001
3832,3370,464255,new-old,Easy,ancient,clueOption3,recent,recent,new,old,13.000001000000001,1e-06,16.000001,1e-06,16.000001,1e-06,17.000001,1e-06,17.000001,1e-06,18.000001,1e-06,18.000001,1e-06,22.000001,1e-06,31.000001,1e-06
3833,3392,464313,new-old,Easy,generations,clueOption3,generations,generations,new,old,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06
3834,3420,464439,new-old,Easy,testaments,clueOption3,conditions,conditions,new,old,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1.000001,1e-06,5.000001,1e-06,6.000001,1e-06,11.000001000000001,1e-06
3835,3450,465668,new-old,Easy,opposites,clueOption3,time,time,new,old,6.000001,1e-06,29.000001,1e-06,62.000001,1e-06,116.000001,1.000001,199.000001,4.000001,360.000001,37.000001,560.000001,117.000001,782.000001,288.000001,956.000001,611.000001
3836,3480,466145,new-old,Easy,time,clueOption3,ancient,ancient,new,old,46.000001,1e-06,58.000001,2.000001,67.000001,2.000001,71.000001,2.000001,75.000001,2.000001,87.000001,2.000001,104.000001,3.000001,151.000001,4.000001,245.000001,14.000001000000001
3837,3510,466195,new-old,Easy,elderly,clueOption3,boring,boring,new,old,1e-06,1e-06,3.000001,1e-06,6.000001,1e-06,21.000001,1e-06,47.000001,1e-06,80.000001,3.000001,166.000001,11.000001000000001,299.000001,29.000001,488.000001,89.000001
3838,3557,472844,new-old,Easy,age,clueOption3,newish,newish,new,old,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06
3839,3580,472848,new-old,Easy,age,clueOption3,present,present,new,old,1e-06,1e-06,2.000001,1e-06,7.000001,1e-06,13.000001000000001,1e-06,36.000001,1e-06,74.000001,1e-06,133.000001,3.000001,248.000001,15.000001000000001,436.000001,66.000001
3840,3608,473115,new-old,Easy,elderly,clueOption3,alpha,alpha,new,old,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,2.000001,1e-06,3.000001,1e-06,13.000001000000001,1e-06,20.000001,1e-06
3841,3672,473468,new-old,Easy,geology,clueOption3,3,3,new,old,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06
3842,3703,473706,new-old,Easy,generations,clueOption3,generational,generational,new,old,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06
3843,3731,473736,new-old,Easy,generation,clueOption3,generation,generation,new,old,1e-06,1e-06,1e-06,1e-06,1.000001,1e-06,2.000001,1e-06,3.000001,1e-06,4.000001,1e-06,8.000001000000001,1e-06,12.000001000000001,1e-06,14.000001000000001,1e-06
3844,3761,473749,new-old,Easy,time,clueOption3,antonyms,antonyms,new,old,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06
3845,3783,474297,new-old,Easy,aging,clueOption3,baby,baby,new,old,28.000001,1e-06,58.000001,1e-06,80.000001,1.000001,113.000001,1.000001,166.000001,5.000001,271.000001,16.000001,410.000001,55.000001,617.000001,146.000001,844.000001,374.000001
3846,3811,474298,new-old,Easy,opposites,clueOption3,wedding,wedding,new,old,1e-06,1e-06,1e-06,1e-06,1.000001,1e-06,7.000001,1e-06,20.000001,1e-06,44.000001,1e-06,82.000001,1e-06,155.000001,5.000001,300.000001,24.000001
3847,3841,475267,new-old,Easy,age,clueOption3,young,young,new,old,144.000001,4.000001,183.000001,6.000001,202.000001,6.000001,213.000001,6.000001,245.000001,8.000001000000001,288.000001,14.000001000000001,379.000001,35.000001,534.000001,101.000001,716.000001,229.000001
3848,3864,475561,new-old,Easy,age,clueOption3,date,date,new,old,1e-06,1e-06,4.000001,1e-06,10.000001000000001,1e-06,16.000001,1e-06,21.000001,1e-06,42.000001,1e-06,64.000001,1e-06,135.000001,4.000001,247.000001,16.000001
3849,3889,475635,new-old,Easy,thrifting,clueOption3,vintage,vintage,new,old,1e-06,1e-06,2.000001,1e-06,2.000001,1e-06,3.000001,1e-06,5.000001,1e-06,6.000001,1e-06,8.000001000000001,1e-06,18.000001,1e-06,34.000001,1.000001
3850,3918,475843,new-old,Easy,age,clueOption3,senior,senior,new,old,2.000001,1e-06,5.000001,1e-06,6.000001,1e-06,6.000001,1e-06,6.000001,1e-06,9.000001000000001,1e-06,14.000001000000001,1e-06,27.000001,1e-06,44.000001,1e-06
3851,3965,485894,new-old,Easy,young,clueOption3,age,age,new,old,75.000001,1e-06,102.000001,1e-06,110.000001,1.000001,116.000001,1.000001,126.000001,1.000001,146.000001,1.000001,188.000001,5.000001,280.000001,20.000001,433.000001,49.000001
3852,3996,486041,new-old,Easy,time,clueOption3,opposite,opposite,new,old,1e-06,1e-06,1.000001,1e-06,3.000001,1e-06,4.000001,1e-06,8.000001000000001,1e-06,11.000001000000001,1e-06,29.000001,1e-06,59.000001,2.000001,104.000001,5.000001
3853,4026,486051,new-old,Easy,age,clueOption3,opposite,opposite,new,old,1e-06,1e-06,1.000001,1e-06,3.000001,1e-06,4.000001,1e-06,8.000001000000001,1e-06,11.000001000000001,1e-06,29.000001,1e-06,59.000001,2.000001,104.000001,5.000001
